class,image_path,name,xmax,xmin,ymax,ymin
7,1c4db38d385ad7b280d1523c7e09d2c9.jpg,BAD_BILLBOARD,1775.8670654296875,1231.125244140625,129.5385284423828,0.0
8,1c4db38d385ad7b280d1523c7e09d2c9.jpg,SAND_ON_ROAD,805.4020385742188,498.72076416015625,64.209716796875,0.0
7,1c4db38d385ad7b280d1523c7e09d2c9.jpg,BAD_BILLBOARD,813.25732421875,485.5892028808594,62.592979431152344,0.0
0,290f02bcde4d6382ca8daacb98a9fe14.jpg,GRAFFITI,405.67010498046875,0.0,372.3480224609375,205.61325073242188
7,5b67d902cb0fb98e190aae3e75d7cbb6.jpg,BAD_BILLBOARD,534.355712890625,272.092041015625,483.375244140625,357.43792724609375
3,148a8039db87207d07afa23badba60aa.jpg,GARBAGE,496.6767578125,378.587158203125,552.22412109375,436.03729248046875
2,148a8039db87207d07afa23badba60aa.jpg,POTHOLES,1093.8466796875,866.725830078125,997.6807861328125,587.957275390625
3,148a8039db87207d07afa23badba60aa.jpg,GARBAGE,1514.9332275390625,1376.7669677734375,874.5908203125,776.4336547851562
2,148a8039db87207d07afa23badba60aa.jpg,POTHOLES,1032.436767578125,849.92822265625,796.1087036132812,505.9280090332031
7,183e21b87bd2004e2edb140d686f379d.jpg,BAD_BILLBOARD,1454.773681640625,955.686767578125,374.2169189453125,161.392822265625
3,183e21b87bd2004e2edb140d686f379d.jpg,GARBAGE,777.714111328125,624.8341064453125,442.71875,348.32342529296875
4,933bd4ee42924ac47a00cfb96f075f91.jpg,CONSTRUCTION_ROAD,1770.10986328125,1217.43017578125,1044.8404541015625,631.8695068359375
2,933bd4ee42924ac47a00cfb96f075f91.jpg,POTHOLES,1324.5970458984375,1028.3046875,701.5521850585938,499.3441162109375
2,933bd4ee42924ac47a00cfb96f075f91.jpg,POTHOLES,1766.21044921875,1215.5234375,1041.7919921875,631.59716796875
2,933bd4ee42924ac47a00cfb96f075f91.jpg,POTHOLES,1047.920166015625,827.7247314453125,897.2515869140625,535.47998046875
4,933bd4ee42924ac47a00cfb96f075f91.jpg,CONSTRUCTION_ROAD,1379.793701171875,1037.924560546875,723.3666381835938,521.7186889648438
3,46dfe901a4ba0f2e9e00ded7a166d799.jpg,GARBAGE,1493.238037109375,1156.1044921875,593.2633056640625,408.25885009765625
3,46dfe901a4ba0f2e9e00ded7a166d799.jpg,GARBAGE,514.729248046875,280.9605407714844,548.1092529296875,371.80999755859375
3,46dfe901a4ba0f2e9e00ded7a166d799.jpg,GARBAGE,994.3441772460938,787.1691284179688,558.9916381835938,419.1158447265625
3,46dfe901a4ba0f2e9e00ded7a166d799.jpg,GARBAGE,645.6890258789062,452.4671630859375,552.0106201171875,418.96728515625
3,46dfe901a4ba0f2e9e00ded7a166d799.jpg,GARBAGE,1920.0,1738.380615234375,588.525634765625,453.77960205078125
3,46dfe901a4ba0f2e9e00ded7a166d799.jpg,GARBAGE,1708.0946044921875,1536.153076171875,577.8712158203125,459.6478271484375
3,9e18ec00ab520870c2bb8d6a2906b9f8.jpg,GARBAGE,985.577880859375,824.0750732421875,575.3529052734375,463.6929931640625
3,9e18ec00ab520870c2bb8d6a2906b9f8.jpg,GARBAGE,1067.4183349609375,931.0260009765625,436.67864990234375,330.80224609375
3,9e18ec00ab520870c2bb8d6a2906b9f8.jpg,GARBAGE,821.39208984375,671.3146362304688,442.31549072265625,337.9593505859375
3,9e18ec00ab520870c2bb8d6a2906b9f8.jpg,GARBAGE,558.885498046875,373.6070861816406,456.1317138671875,343.14593505859375
2,9e18ec00ab520870c2bb8d6a2906b9f8.jpg,POTHOLES,1920.0,1643.4444580078125,630.6318969726562,408.79779052734375
3,a1fd58b895e4de5447ca46517a61957c.jpg,GARBAGE,1382.8018798828125,1044.252197265625,557.316650390625,318.7399597167969
3,a1fd58b895e4de5447ca46517a61957c.jpg,GARBAGE,924.6150512695312,699.4515991210938,523.5982666015625,343.6835632324219
3,a1fd58b895e4de5447ca46517a61957c.jpg,GARBAGE,705.591064453125,278.3576354980469,577.5887451171875,228.41030883789062
3,a1fd58b895e4de5447ca46517a61957c.jpg,GARBAGE,316.0322265625,43.09428405761719,747.361328125,587.8350830078125
3,a1fd58b895e4de5447ca46517a61957c.jpg,GARBAGE,508.5747985839844,186.05523681640625,561.0106201171875,253.49505615234375
3,a1fd58b895e4de5447ca46517a61957c.jpg,GARBAGE,765.3150024414062,446.253173828125,660.9124755859375,479.79193115234375
3,a1fd58b895e4de5447ca46517a61957c.jpg,GARBAGE,570.6494140625,295.1790771484375,759.3078002929688,602.368896484375
3,a1fd58b895e4de5447ca46517a61957c.jpg,GARBAGE,123.94915771484375,0.0,764.9606323242188,612.7080688476562
3,666ee5de200210d016e6b25f590a8e0a.jpg,GARBAGE,1363.1939697265625,1241.0506591796875,493.310302734375,385.6951904296875
3,93ba191f0efe9d01b74b76b26b63f530.jpg,GARBAGE,272.9764709472656,30.121307373046875,884.4201049804688,717.0975952148438
2,93ba191f0efe9d01b74b76b26b63f530.jpg,POTHOLES,1080.8984375,489.048583984375,907.8773803710938,567.527587890625
3,93ba191f0efe9d01b74b76b26b63f530.jpg,GARBAGE,1674.0845947265625,1421.11572265625,523.3700561523438,362.14385986328125
2,f28109feedbd0cefb142d84765364a80.jpg,POTHOLES,1235.03515625,1000.69873046875,642.1651611328125,441.72344970703125
3,7787ddecc13464ec3ccae7c70a868356.jpg,GARBAGE,1785.1640625,1542.453369140625,826.0416259765625,681.802490234375
3,7787ddecc13464ec3ccae7c70a868356.jpg,GARBAGE,1920.0,1690.1826171875,814.3294677734375,609.4490966796875
3,7787ddecc13464ec3ccae7c70a868356.jpg,GARBAGE,1263.4305419921875,1083.5516357421875,732.6256713867188,597.747314453125
3,7787ddecc13464ec3ccae7c70a868356.jpg,GARBAGE,1188.1932373046875,989.5340576171875,818.2225341796875,676.7867431640625
3,95396e6ed7fa8ce4e85115e4fd435dc0.jpg,GARBAGE,1567.765380859375,1346.3072509765625,1071.4085693359375,925.049072265625
0,95396e6ed7fa8ce4e85115e4fd435dc0.jpg,GRAFFITI,1548.8009033203125,1204.8370361328125,571.0888671875,425.88641357421875
2,79a09936a51e42919d3c08d58e6b55bd.jpg,POTHOLES,860.3863525390625,599.5314331054688,492.04364013671875,369.22186279296875
2,79a09936a51e42919d3c08d58e6b55bd.jpg,POTHOLES,744.3623046875,353.89556884765625,696.7493896484375,461.7126159667969
2,79a09936a51e42919d3c08d58e6b55bd.jpg,POTHOLES,1272.4500732421875,1053.262939453125,499.46051025390625,379.02386474609375
2,79a09936a51e42919d3c08d58e6b55bd.jpg,POTHOLES,1097.11181640625,889.173828125,805.7171630859375,463.4856262207031
2,79a09936a51e42919d3c08d58e6b55bd.jpg,POTHOLES,1384.6319580078125,1179.6922607421875,526.0452270507812,393.198974609375
3,ba8c3ffd4f1eeb6270b78e280e4fd0b9.jpg,GARBAGE,1389.6295166015625,1282.7197265625,570.3858032226562,476.42962646484375
3,ba8c3ffd4f1eeb6270b78e280e4fd0b9.jpg,GARBAGE,1920.0,1724.0625,609.82373046875,486.1842956542969
3,ba8c3ffd4f1eeb6270b78e280e4fd0b9.jpg,GARBAGE,1263.80419921875,1068.50048828125,628.2984619140625,512.662353515625
0,20d37ff709ed6cbb8767b5ffe1753a08.jpg,GRAFFITI,1335.7958984375,1097.278076171875,464.2806701660156,278.0310363769531
0,20d37ff709ed6cbb8767b5ffe1753a08.jpg,GRAFFITI,1448.7294921875,1206.931640625,423.503662109375,233.38453674316406
3,20d37ff709ed6cbb8767b5ffe1753a08.jpg,GARBAGE,849.3934936523438,681.6348266601562,424.173095703125,321.5877380371094
4,9254e2d747920d7b64ac26160aa34485.jpg,CONSTRUCTION_ROAD,1045.67724609375,646.8696899414062,491.0089111328125,249.0113067626953
4,9254e2d747920d7b64ac26160aa34485.jpg,CONSTRUCTION_ROAD,874.0316162109375,225.55447387695312,603.650146484375,195.18807983398438
4,9254e2d747920d7b64ac26160aa34485.jpg,CONSTRUCTION_ROAD,1357.845458984375,1012.8370971679688,462.03167724609375,327.6741638183594
4,9254e2d747920d7b64ac26160aa34485.jpg,CONSTRUCTION_ROAD,518.0679931640625,0.0,765.5612182617188,130.2041015625
3,963c3ae29ae75909cd7b05141b3b44bf.jpg,GARBAGE,1360.812744140625,1203.64111328125,779.7658081054688,657.5702514648438
3,963c3ae29ae75909cd7b05141b3b44bf.jpg,GARBAGE,982.946044921875,760.8045043945312,546.1483154296875,400.45880126953125
3,963c3ae29ae75909cd7b05141b3b44bf.jpg,GARBAGE,1075.30859375,874.3566284179688,558.2449340820312,390.9090576171875
3,963c3ae29ae75909cd7b05141b3b44bf.jpg,GARBAGE,1020.4793701171875,894.8380737304688,578.6962890625,459.30218505859375
3,02c904f2806be2331b445e7f267e7058.jpg,GARBAGE,1719.888671875,1310.44091796875,570.81689453125,351.969970703125
3,02c904f2806be2331b445e7f267e7058.jpg,GARBAGE,1339.94580078125,1086.283935546875,572.9935302734375,397.591552734375
2,4f144f50a09154a9b5037c3c13bf0d2b.jpg,POTHOLES,1340.369873046875,935.0711669921875,991.271240234375,500.4676208496094
4,5d80d19d2e2678e203897d23fc66f1df.jpg,CONSTRUCTION_ROAD,1799.3338623046875,832.57177734375,615.7359008789062,326.5427551269531
4,5d80d19d2e2678e203897d23fc66f1df.jpg,CONSTRUCTION_ROAD,1026.2022705078125,33.616241455078125,598.2862548828125,297.0577392578125
4,5d80d19d2e2678e203897d23fc66f1df.jpg,CONSTRUCTION_ROAD,1920.0,1434.125732421875,631.078125,331.2967529296875
3,b47c203760c494ac1ae0192c85fbeb4f.jpg,GARBAGE,1095.2716064453125,888.4005126953125,622.8983764648438,476.1978759765625
3,2c54c883c76394f3297fbb4e4229ebba.jpg,GARBAGE,1258.009765625,1045.945556640625,573.369140625,422.3478698730469
9,0855c8dff9bf5f4a2714b724ee701591.jpg,CLUTTER_SIDEWALK,832.5465087890625,0.0,895.0211181640625,380.1493835449219
3,0855c8dff9bf5f4a2714b724ee701591.jpg,GARBAGE,1051.906005859375,913.6144409179688,409.13470458984375,298.7721862792969
3,9b8b6049ef7092fb83ae51963edd7c46.jpg,GARBAGE,1804.501953125,1571.41064453125,682.1446533203125,554.656982421875
3,9b8b6049ef7092fb83ae51963edd7c46.jpg,GARBAGE,1228.61865234375,910.9301147460938,727.5895385742188,556.5481567382812
8,191249ef1d8c31b2d8b037d7f0baceb5.jpg,SAND_ON_ROAD,1584.27490234375,1253.36767578125,524.9346923828125,308.4137878417969
8,191249ef1d8c31b2d8b037d7f0baceb5.jpg,SAND_ON_ROAD,1907.7037353515625,1475.8240966796875,554.849365234375,298.72576904296875
8,191249ef1d8c31b2d8b037d7f0baceb5.jpg,SAND_ON_ROAD,1920.0,1758.86279296875,589.7572631835938,312.67852783203125
3,191249ef1d8c31b2d8b037d7f0baceb5.jpg,GARBAGE,1333.1416015625,1169.50927734375,478.57598876953125,346.90234375
4,86ebabd53e33c59c5c820ea16b945c4e.jpg,CONSTRUCTION_ROAD,632.9057006835938,0.0,692.51171875,194.82421875
4,86ebabd53e33c59c5c820ea16b945c4e.jpg,CONSTRUCTION_ROAD,951.874267578125,484.57781982421875,493.6066589355469,300.7096862792969
4,86ebabd53e33c59c5c820ea16b945c4e.jpg,CONSTRUCTION_ROAD,802.9459228515625,280.92474365234375,537.6898193359375,274.67755126953125
9,3165e26fca422f0d17070e5d008c18c1.jpg,CLUTTER_SIDEWALK,1568.689697265625,639.4076538085938,716.3290405273438,398.38507080078125
9,3165e26fca422f0d17070e5d008c18c1.jpg,CLUTTER_SIDEWALK,1918.5018310546875,1428.6507568359375,727.84130859375,387.7473449707031
9,3165e26fca422f0d17070e5d008c18c1.jpg,CLUTTER_SIDEWALK,887.9254760742188,0.0,749.0809936523438,405.03045654296875
3,420ea305373b31039221be654986ce0a.jpg,GARBAGE,274.1668395996094,47.35250473022461,792.4308471679688,662.4933471679688
2,9ac79202e33c8180606d16d645866e14.jpg,POTHOLES,1436.809326171875,927.864013671875,851.32666015625,493.9977722167969
2,9ac79202e33c8180606d16d645866e14.jpg,POTHOLES,1059.53173828125,546.3926391601562,980.1000366210938,558.6589965820312
8,9ac79202e33c8180606d16d645866e14.jpg,SAND_ON_ROAD,1920.0,1769.482666015625,322.807373046875,200.0294952392578
2,9ac79202e33c8180606d16d645866e14.jpg,POTHOLES,814.04150390625,229.1312713623047,1071.867919921875,654.3255615234375
3,37e88278c9cfd1ca76197d91fca6fd24.jpg,GARBAGE,659.4213256835938,523.2461547851562,891.2986450195312,783.2830810546875
9,37e88278c9cfd1ca76197d91fca6fd24.jpg,CLUTTER_SIDEWALK,886.9052124023438,0.0,814.998046875,609.0296630859375
3,c8b4701123924da18268d6cc1def0e4c.jpg,GARBAGE,1397.1435546875,1071.0634765625,572.8095092773438,348.96685791015625
7,624aa8564cd4396f3cd7ec58e2e8b826.jpg,BAD_BILLBOARD,1343.55810546875,1123.6934814453125,381.1035461425781,248.91793823242188
2,63607cc6a95739edbf941f86f02e87bf.jpg,POTHOLES,913.5130615234375,75.35467529296875,1080.0,580.7722778320312
3,d60205fb8575f4b9ef9ff1a0f6fb005f.jpg,GARBAGE,1606.0682373046875,1338.669677734375,602.7772827148438,410.7215576171875
8,d60205fb8575f4b9ef9ff1a0f6fb005f.jpg,SAND_ON_ROAD,1450.09033203125,1070.793212890625,552.96337890625,383.7360534667969
3,c429b06bdc375b3531affce14621f64f.jpg,GARBAGE,673.1466064453125,544.1790771484375,644.5538330078125,522.1974487304688
9,d3836200227217bb0acddb6e5829df6d.jpg,CLUTTER_SIDEWALK,859.875732421875,0.0,786.3544921875,324.05267333984375
9,d3836200227217bb0acddb6e5829df6d.jpg,CLUTTER_SIDEWALK,1917.00537109375,1463.49072265625,755.8540649414062,293.023193359375
9,d3836200227217bb0acddb6e5829df6d.jpg,CLUTTER_SIDEWALK,1920.0,459.61492919921875,814.2825927734375,250.29779052734375
7,ac61068405f23780f2e3f139db9a68d9.jpg,BAD_BILLBOARD,1920.0,1727.9608154296875,335.4313659667969,132.06947326660156
3,ac61068405f23780f2e3f139db9a68d9.jpg,GARBAGE,321.4283447265625,28.665298461914062,958.8551025390625,791.314697265625
3,096d03848e8c710dbe821bb3641997b3.jpg,GARBAGE,1541.53857421875,1062.5087890625,657.9359741210938,309.89202880859375
3,096d03848e8c710dbe821bb3641997b3.jpg,GARBAGE,1079.277587890625,551.42724609375,694.3983764648438,319.394775390625
3,096d03848e8c710dbe821bb3641997b3.jpg,GARBAGE,1353.52734375,848.6971435546875,688.1176147460938,287.2296142578125
3,096d03848e8c710dbe821bb3641997b3.jpg,GARBAGE,830.8745727539062,464.853515625,621.5601806640625,290.5191650390625
2,c0ca6b67104d80f72e1f58a917586e75.jpg,POTHOLES,1344.812744140625,1021.7864990234375,983.12158203125,561.5601806640625
2,c0ca6b67104d80f72e1f58a917586e75.jpg,POTHOLES,835.0655517578125,510.052001953125,715.8497314453125,482.592041015625
2,c0ca6b67104d80f72e1f58a917586e75.jpg,POTHOLES,721.4994506835938,357.80548095703125,895.2698364257812,562.2113037109375
4,2b1770d90789a0be01927ce5d92e22ed.jpg,CONSTRUCTION_ROAD,1666.02880859375,1282.3665771484375,600.8613891601562,456.2049560546875
4,2b1770d90789a0be01927ce5d92e22ed.jpg,CONSTRUCTION_ROAD,576.5828247070312,322.1597900390625,578.7525634765625,452.05633544921875
4,2b1770d90789a0be01927ce5d92e22ed.jpg,CONSTRUCTION_ROAD,162.36277770996094,0.0,600.22607421875,448.2049560546875
0,6fc36a70eda97ea80e137c1dc5840cce.jpg,GRAFFITI,697.695068359375,422.287841796875,402.20428466796875,235.75054931640625
3,a97decd805125da66be93c9fa9798c11.jpg,GARBAGE,1027.70849609375,798.3038330078125,474.3951416015625,338.9409484863281
8,a97decd805125da66be93c9fa9798c11.jpg,SAND_ON_ROAD,1405.2109375,1005.923583984375,493.3731994628906,305.74365234375
7,c6af6d734614759e0273e7160e65a5e9.jpg,BAD_BILLBOARD,1466.7012939453125,1161.0416259765625,384.29876708984375,174.10299682617188
9,c6af6d734614759e0273e7160e65a5e9.jpg,CLUTTER_SIDEWALK,758.4698486328125,327.1319580078125,597.6097412109375,417.51947021484375
1,c6af6d734614759e0273e7160e65a5e9.jpg,FADED_SIGNAGE,730.6807861328125,591.350341796875,420.9888610839844,272.42254638671875
4,c6af6d734614759e0273e7160e65a5e9.jpg,CONSTRUCTION_ROAD,772.916748046875,595.4716186523438,496.741455078125,361.27178955078125
3,c6af6d734614759e0273e7160e65a5e9.jpg,GARBAGE,529.4591064453125,428.9969482421875,551.20361328125,489.916748046875
9,c6af6d734614759e0273e7160e65a5e9.jpg,CLUTTER_SIDEWALK,504.1066589355469,0.0,790.289306640625,480.0832214355469
3,c9821123923c0751ae9f904086f0eb5a.jpg,GARBAGE,591.0081787109375,420.60430908203125,730.4595336914062,623.3757934570312
3,c9821123923c0751ae9f904086f0eb5a.jpg,GARBAGE,483.14764404296875,184.1983184814453,761.25732421875,600.7288818359375
8,c9821123923c0751ae9f904086f0eb5a.jpg,SAND_ON_ROAD,926.8287963867188,620.687744140625,66.43431091308594,0.0
7,c9821123923c0751ae9f904086f0eb5a.jpg,BAD_BILLBOARD,923.201416015625,618.359130859375,65.56515502929688,0.0
8,c9821123923c0751ae9f904086f0eb5a.jpg,SAND_ON_ROAD,1898.498046875,1351.33544921875,97.50511169433594,0.0
7,c9821123923c0751ae9f904086f0eb5a.jpg,BAD_BILLBOARD,1898.8970947265625,1342.209228515625,99.50819396972656,0.0
2,215245ca355c7ba12eace982614cd9cd.jpg,POTHOLES,1101.619140625,756.8134765625,1080.0,663.959228515625
2,215245ca355c7ba12eace982614cd9cd.jpg,POTHOLES,1063.2733154296875,845.0934448242188,892.5872802734375,515.0078735351562
2,215245ca355c7ba12eace982614cd9cd.jpg,POTHOLES,1805.1961669921875,1410.0452880859375,840.2703857421875,671.2568359375
3,215245ca355c7ba12eace982614cd9cd.jpg,GARBAGE,101.66361236572266,1.5239582061767578,571.412109375,481.30389404296875
3,215245ca355c7ba12eace982614cd9cd.jpg,GARBAGE,449.76800537109375,185.9250946044922,1080.0,928.2510986328125
3,215245ca355c7ba12eace982614cd9cd.jpg,GARBAGE,419.12042236328125,159.1195526123047,575.0663452148438,450.275390625
9,4c59d66745407d6cec0445e480667b57.jpg,CLUTTER_SIDEWALK,1917.8052978515625,1101.939453125,818.1956787109375,358.61773681640625
9,4c59d66745407d6cec0445e480667b57.jpg,CLUTTER_SIDEWALK,838.5650024414062,0.0,752.6761474609375,340.68646240234375
3,4c59d66745407d6cec0445e480667b57.jpg,GARBAGE,1753.5355224609375,1519.236328125,654.8230590820312,491.8499450683594
3,4c59d66745407d6cec0445e480667b57.jpg,GARBAGE,1859.264892578125,1310.75341796875,778.4322509765625,399.573486328125
7,135c769fa3b829466c7f117894b952f8.jpg,BAD_BILLBOARD,1181.19580078125,1078.1531982421875,381.88409423828125,313.8804016113281
7,135c769fa3b829466c7f117894b952f8.jpg,BAD_BILLBOARD,1745.968994140625,1572.585693359375,219.91412353515625,85.79312896728516
3,135c769fa3b829466c7f117894b952f8.jpg,GARBAGE,61.10525894165039,2.8562192916870117,559.1146850585938,464.97943115234375
8,12278ffce3c4a30ff22395f26db302f4.jpg,SAND_ON_ROAD,1583.240478515625,1161.9080810546875,379.47601318359375,125.04026794433594
10,12278ffce3c4a30ff22395f26db302f4.jpg,UNKEPT_FACADE,1572.6676025390625,1163.6446533203125,361.4173278808594,134.28170776367188
7,00b5fc2d3153637e65a35363295e14ba.jpg,BAD_BILLBOARD,1531.697509765625,1339.872802734375,393.04632568359375,263.2937927246094
7,00b5fc2d3153637e65a35363295e14ba.jpg,BAD_BILLBOARD,1920.0,1724.16064453125,341.0348815917969,182.20465087890625
10,b1a0968f1769bf12febb7bd5eca49602.jpg,UNKEPT_FACADE,638.4746704101562,26.719024658203125,550.1530151367188,290.32025146484375
4,91df8e57267f8953cf14bc68f15e3c64.jpg,CONSTRUCTION_ROAD,443.04278564453125,0.0,725.186767578125,217.6172332763672
4,91df8e57267f8953cf14bc68f15e3c64.jpg,CONSTRUCTION_ROAD,1824.4610595703125,1185.8812255859375,791.8265991210938,116.90270233154297
3,91df8e57267f8953cf14bc68f15e3c64.jpg,GARBAGE,1796.47216796875,1595.453369140625,786.2022705078125,631.1810302734375
4,91df8e57267f8953cf14bc68f15e3c64.jpg,CONSTRUCTION_ROAD,1040.8426513671875,428.96575927734375,515.6015625,268.8177185058594
4,91df8e57267f8953cf14bc68f15e3c64.jpg,CONSTRUCTION_ROAD,710.6631469726562,180.04627990722656,540.2601318359375,292.8117370605469
3,c478caa657b7751a69441bb01804adf6.jpg,GARBAGE,875.1524658203125,731.6339111328125,954.565185546875,829.8349609375
3,c478caa657b7751a69441bb01804adf6.jpg,GARBAGE,1373.8681640625,1197.48974609375,1001.9356689453125,867.0108642578125
3,8fad36b28b3ab244a5672e7aef072082.jpg,GARBAGE,1120.13720703125,551.080322265625,698.0730590820312,428.21307373046875
3,8fad36b28b3ab244a5672e7aef072082.jpg,GARBAGE,202.53854370117188,0.0,598.67138671875,378.2075500488281
3,8fad36b28b3ab244a5672e7aef072082.jpg,GARBAGE,1415.43359375,856.2701416015625,699.5626220703125,469.9443054199219
3,8fad36b28b3ab244a5672e7aef072082.jpg,GARBAGE,853.0771484375,572.3567504882812,466.74041748046875,323.3381652832031
3,8fad36b28b3ab244a5672e7aef072082.jpg,GARBAGE,596.7933349609375,266.6435546875,588.4011840820312,406.35662841796875
3,8fad36b28b3ab244a5672e7aef072082.jpg,GARBAGE,706.1024169921875,481.26666259765625,610.8351440429688,457.486328125
3,71f3f17d8304bc95d0d62eb96dd7b28b.jpg,GARBAGE,218.03802490234375,91.16496276855469,457.5383605957031,352.1280212402344
3,40c5f1d019b1310035c8612267e5f6d8.jpg,GARBAGE,662.18896484375,444.8293762207031,438.3887939453125,297.3077392578125
3,40c5f1d019b1310035c8612267e5f6d8.jpg,GARBAGE,499.78448486328125,247.4293670654297,569.3103637695312,420.73358154296875
3,e8d9ca502c3d9704c864f690865faadc.jpg,GARBAGE,1532.8466796875,1373.9910888671875,469.12335205078125,374.6220703125
3,e8d9ca502c3d9704c864f690865faadc.jpg,GARBAGE,450.1343994140625,164.576416015625,579.23046875,407.9017333984375
0,e8d9ca502c3d9704c864f690865faadc.jpg,GRAFFITI,796.0248413085938,656.619873046875,421.8592529296875,315.22698974609375
4,3ccd9458e82c7f57610f124af55270e8.jpg,CONSTRUCTION_ROAD,1920.0,864.0850830078125,744.6619873046875,291.9875793457031
4,3ccd9458e82c7f57610f124af55270e8.jpg,CONSTRUCTION_ROAD,661.68701171875,0.0,700.02783203125,242.92138671875
4,3ccd9458e82c7f57610f124af55270e8.jpg,CONSTRUCTION_ROAD,1267.0126953125,168.7079315185547,726.6973266601562,278.9742431640625
0,317d08c617e65c6143c20dbd35db503c.jpg,GRAFFITI,551.3511962890625,0.0,477.62322998046875,205.90516662597656
3,317d08c617e65c6143c20dbd35db503c.jpg,GARBAGE,1158.062744140625,945.4224853515625,618.3818359375,485.9105224609375
0,317d08c617e65c6143c20dbd35db503c.jpg,GRAFFITI,651.325439453125,270.8037414550781,447.9295349121094,227.87615966796875
10,15cdf65779a3ca480bb8c2babab17113.jpg,UNKEPT_FACADE,1089.811279296875,529.9765625,575.2353515625,357.38946533203125
0,15cdf65779a3ca480bb8c2babab17113.jpg,GRAFFITI,681.048828125,289.23748779296875,572.276611328125,263.1100158691406
2,15cdf65779a3ca480bb8c2babab17113.jpg,POTHOLES,1881.404296875,1139.4783935546875,1080.0,643.7672729492188
3,0081b25823f23a536c9f1952491db636.jpg,GARBAGE,719.2438354492188,487.51544189453125,624.2156372070312,472.15362548828125
3,0081b25823f23a536c9f1952491db636.jpg,GARBAGE,1823.0928955078125,1700.3946533203125,615.403076171875,537.0250244140625
9,f9555fca45bdc9005704886432cb1024.jpg,CLUTTER_SIDEWALK,1903.8076171875,697.42041015625,791.3992309570312,389.9533996582031
9,f9555fca45bdc9005704886432cb1024.jpg,CLUTTER_SIDEWALK,1048.322265625,0.0,855.7399291992188,431.134033203125
0,1febb7cc0e072a72fa222017e326677c.jpg,GRAFFITI,785.806640625,404.62353515625,555.6129150390625,223.72677612304688
0,1febb7cc0e072a72fa222017e326677c.jpg,GRAFFITI,1195.783935546875,837.4598388671875,606.787109375,222.79605102539062
0,1febb7cc0e072a72fa222017e326677c.jpg,GRAFFITI,1920.0,1526.835205078125,677.5374755859375,197.18905639648438
4,125a91051f10813668230d8024142f43.jpg,CONSTRUCTION_ROAD,1920.0,1172.1220703125,714.22021484375,250.83055114746094
4,125a91051f10813668230d8024142f43.jpg,CONSTRUCTION_ROAD,1536.86669921875,712.3235473632812,685.8175048828125,246.30889892578125
4,125a91051f10813668230d8024142f43.jpg,CONSTRUCTION_ROAD,850.3502197265625,0.0,726.2001953125,168.70509338378906
4,125a91051f10813668230d8024142f43.jpg,CONSTRUCTION_ROAD,1172.765869140625,270.4939270019531,711.9863891601562,218.16009521484375
7,e7d81dfc1e2f7470ea05eca9674c300f.jpg,BAD_BILLBOARD,1470.0062255859375,1151.2174072265625,382.59136962890625,182.34976196289062
3,e7d81dfc1e2f7470ea05eca9674c300f.jpg,GARBAGE,531.2672119140625,434.2471923828125,550.673095703125,490.3206481933594
9,e7d81dfc1e2f7470ea05eca9674c300f.jpg,CLUTTER_SIDEWALK,756.1339111328125,339.70269775390625,595.5274047851562,415.6485595703125
1,e7d81dfc1e2f7470ea05eca9674c300f.jpg,FADED_SIGNAGE,727.1727294921875,596.64501953125,412.1906433105469,280.4366149902344
4,e7d81dfc1e2f7470ea05eca9674c300f.jpg,CONSTRUCTION_ROAD,773.353515625,582.9435424804688,504.9989013671875,352.55120849609375
9,e7d81dfc1e2f7470ea05eca9674c300f.jpg,CLUTTER_SIDEWALK,498.18878173828125,0.0,803.27880859375,479.1839904785156
2,8d2373ad73c19ce863debcef82118ad3.jpg,POTHOLES,1012.05908203125,598.8418579101562,1080.0,602.881103515625
2,8d2373ad73c19ce863debcef82118ad3.jpg,POTHOLES,1916.968994140625,1476.458740234375,1040.9212646484375,646.2828369140625
3,8d2373ad73c19ce863debcef82118ad3.jpg,GARBAGE,1333.355712890625,1171.282470703125,557.6181640625,453.92431640625
3,7c6700c64e26b777aebb115b9fa48de3.jpg,GARBAGE,955.74951171875,346.97869873046875,1080.0,559.9769897460938
3,7c6700c64e26b777aebb115b9fa48de3.jpg,GARBAGE,1885.21630859375,1610.162353515625,868.07470703125,672.9515380859375
3,7c6700c64e26b777aebb115b9fa48de3.jpg,GARBAGE,1149.973876953125,719.9080810546875,1003.6925048828125,617.3131103515625
3,7c6700c64e26b777aebb115b9fa48de3.jpg,GARBAGE,1400.5426025390625,956.8309936523438,484.0223693847656,129.40988159179688
3,7c6700c64e26b777aebb115b9fa48de3.jpg,GARBAGE,1280.3670654296875,901.9571533203125,852.1688232421875,519.9405517578125
3,7c6700c64e26b777aebb115b9fa48de3.jpg,GARBAGE,1370.7520751953125,674.9939575195312,1080.0,725.6151123046875
4,616b92b0ce6585b83a476994a6b7b2d1.jpg,CONSTRUCTION_ROAD,1920.0,1059.956298828125,775.0999145507812,202.3299560546875
4,616b92b0ce6585b83a476994a6b7b2d1.jpg,CONSTRUCTION_ROAD,1021.5580444335938,0.0,765.0042114257812,155.6759490966797
4,616b92b0ce6585b83a476994a6b7b2d1.jpg,CONSTRUCTION_ROAD,1587.97314453125,563.683349609375,759.1337890625,215.446533203125
9,1b98ab0a5b161d1b052087c84af61bf8.jpg,CLUTTER_SIDEWALK,1920.0,1436.3546142578125,752.3820190429688,398.16436767578125
